,ast,ast_per_g,blk,college,draft_rank,draft_year,end_age,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,height_in,mp,mp_per_g,name,name_index,no_of_seasons,per,pts,pts_per_g,reach_in,start_age,stl,trb_per_g,weight_lb,wingspan_in,salary,position,birthday,shoot,inflation,adjusted_salary,month
70,54.0,0.7,362.0,Florida Agricultural and Mechanical University,36.0,1998.0,22.0,514.0,0.0,0.32657555501870233,2.0,0.495,1038.0,264.0,0.527,501.0,81.0,83.5,1391.0,25.8,Jerome James,1.0,3.0,10.6,1292.0,16.0,111.16767813535029,20.0,40.0,9.2,315.0,88.2305528400379,287500.0,Center,1975-11-17,Right,1.47,422625.0,11.0
71,136.0,1.2,110.0,University of Toledo,37.0,1998.0,22.0,597.0,0.0,0.32657555501870233,2.0,0.546,1094.0,368.0,0.594,620.0,113.0,78.41655801825294,2724.0,31.7,Casey Shaw,1.0,4.0,-14.9,1562.0,13.8,104.5220836660855,19.0,53.0,7.7,213.9072762395364,83.25422800222206,287500.0,Center,1975-07-20,Right,1.47,422625.0,7.0
72,140.0,1.2,63.0,University of North Carolina at Charlotte,38.0,1998.0,22.0,737.0,34.0,0.304,112.0,0.4920000000000001,1498.0,497.0,0.748,664.0,119.0,79.0,2496.0,28.4,DeMarco Johnson,1.0,4.0,0.5,2005.0,16.8,105.284844092219,19.0,128.0,7.8,244.0,83.84837051672268,111871.0,Power Forward,1975-10-06,Right,1.47,164450.37,10.0
73,240.0,7.3,12.0,"California State University, Fresno",39.0,1998.0,21.0,124.0,66.0,0.337,196.0,0.401,309.0,50.0,0.758,66.0,33.0,73.75,979.4635147960324,29.10783950617286,Rafer Alston,1.0,1.0,13.2,364.0,11.0,98.4215377085658,21.0,70.0,2.2,170.0,78.73582447285492,301875.0,Point Guard,1976-07-24,Right,1.47,443756.25,7.0
74,176.0,1.9,41.0,University of Rhode Island,41.0,1998.0,22.0,466.0,146.0,0.354,412.0,0.438,1065.0,256.0,0.821,312.0,93.0,78.41655801825294,1629.0,27.6,Cuttino Mobley,1.0,4.0,14.4,1334.0,14.3,104.5220836660855,19.0,142.0,4.2,213.9072762395364,83.25422800222206,287500.0,Shooting Guard and Small Forward and Point Guard,1975-09-01,Left,1.47,422625.0,9.0
75,455.0,4.0,16.0,University of Arizona,42.0,1998.0,22.0,543.0,176.0,0.374,470.0,0.463,1172.0,402.0,0.767,524.0,114.0,75.0,2386.0,30.2,Miles Simon,1.0,4.0,-7.2,1664.0,14.6,100.05565827610225,19.0,125.0,3.8,202.0,79.95309734044248,287500.0,Shooting Guard,1975-11-21,Right,1.47,422625.0,11.0
76,23.0,0.2,152.0,Georgetown University,43.0,1998.0,21.0,230.0,0.0,0.32657555501870233,0.0,0.539,427.0,128.0,0.462,277.0,105.0,81.0,1217.0,13.1,Jahidi White,1.0,4.0,14.2,588.0,5.6,107.89943700027737,18.0,53.0,4.5,293.0,85.79600710486278,385000.0,Center and Power Forward,1976-02-19,Right,1.47,565950.0,2.0
77,47.0,0.5,71.0,University of California,44.0,1998.0,22.0,214.0,10.0,0.4,25.0,0.487,439.0,119.0,0.669,178.0,86.0,82.0,782.0,13.0,Sean Marks,1.0,4.0,9.1,557.0,6.5,109.2067334543065,19.0,48.0,4.4,242.0,86.76982539893282,287500.0,Power Forward and Center,1975-08-23,Right,1.47,422625.0,8.0
78,458.0,3.6,51.0,"University of California, Los Angeles",45.0,1998.0,22.0,679.0,171.0,0.341,501.0,0.459,1479.0,317.0,0.667,475.0,129.0,78.41655801825294,3038.0,31.6,Toby Bailey,1.0,4.0,11.0,1846.0,14.3,104.5220836660855,19.0,139.0,5.2,213.9072762395364,83.25422800222206,287500.0,Shooting Guard,1975-11-19,Right,1.47,422625.0,11.0
79,156.0,1.3,127.0,Indiana University,46.0,1998.0,22.0,517.0,45.0,0.313,144.0,0.479,1080.0,286.0,0.755,379.0,121.0,78.41655801825294,2172.0,24.4,Andrae Patterson,1.0,4.0,14.3,1365.0,11.3,104.5220836660855,19.0,105.0,5.7,213.9072762395364,83.25422800222206,287500.0,Power Forward,1975-11-12,Right,1.47,422625.0,11.0
81,92.0,0.8,124.0,University of South Carolina,48.0,1998.0,22.0,272.0,59.0,0.362,163.0,0.473,575.0,178.0,0.69,258.0,120.0,78.41655801825294,1624.0,18.2,Ryan Stack,1.0,4.0,7.2,781.0,6.5,104.5220836660855,19.0,59.0,4.2,213.9072762395364,83.25422800222206,287500.0,Power Forward,1975-07-24,Right,1.47,422625.0,7.0
82,224.0,1.9,18.0,Texas Tech University,49.0,1998.0,22.0,630.0,262.0,0.366,716.0,0.428,1473.0,382.0,0.797,479.0,115.0,75.0,2101.0,23.9,Cory Carr,1.0,4.0,5.1,1904.0,16.6,100.05565827610225,19.0,80.0,3.6,211.0,79.95309734044248,287500.0,Shooting Guard,1975-12-05,Right,1.47,422625.0,12.0
83,243.0,2.0,58.0,Eastern Michigan University,52.0,1998.0,22.0,691.0,214.0,0.377,568.0,0.48,1441.0,295.0,0.774,381.0,122.0,76.0,2781.0,29.9,Derrick Dial,1.0,4.0,12.2,1891.0,15.5,101.36295473013143,19.0,126.0,5.7,184.0,80.92691563451253,301875.0,Shooting Guard,1975-12-20,Right,1.47,443756.25,12.0
84,252.0,2.1,40.0,Clemson University,53.0,1998.0,21.0,679.0,50.0,0.276,181.0,0.504,1346.0,346.0,0.665,520.0,122.0,75.5,2932.0,32.6,Greg Buckner,1.0,4.0,10.7,1754.0,14.4,100.70930650311685,18.0,179.0,4.9,210.0,80.4400064874775,47647.0,Shooting Guard and Small Forward,1976-09-16,Right,1.47,70041.09,9.0
85,65.0,0.9,30.0,"California State University, Fresno",54.0,1998.0,21.0,335.0,35.0,0.263,133.0,0.461,726.0,258.0,0.647,399.0,72.0,79.0,1050.0,26.3,Tremaine Fowlkes,1.0,3.0,10.1,963.0,13.4,105.284844092219,18.0,80.0,8.6,208.0,83.84837051672268,512435.0,Small Forward,1976-04-11,Right,1.47,753279.45,4.0
86,115.0,1.0,124.0,University of Iowa,55.0,1998.0,22.0,397.0,18.0,0.375,48.0,0.575,690.0,278.0,0.6729999999999999,413.0,120.0,80.75,2028.0,22.8,Ryan Bowen,1.0,4.0,10.5,1090.0,9.1,107.57261288677005,19.0,206.0,6.7,212.0,85.55255253134526,301875.0,Small Forward and Power Forward and Shooting Guard,1975-11-20,Right,1.47,443756.25,11.0
87,205.0,1.6,68.0,"University of California, Los Angeles",56.0,1998.0,21.0,677.0,12.0,0.353,34.0,0.5489999999999999,1234.0,435.0,0.638,682.0,127.0,81.0,2645.0,28.1,J.R. Henderson,1.0,4.0,9.0,1801.0,14.2,107.89943700027737,18.0,142.0,6.4,226.0,85.79600710486278,287500.0,Small Forward,1976-10-30,Right,1.47,422625.0,10.0
88,146.0,2.5,22.0,Xavier University,57.0,1998.0,21.0,280.0,0.0,0.32657555501870233,1.0,0.55,509.0,232.0,0.727,319.0,59.0,78.0,896.0,30.9,Torraye Braggs,1.0,2.0,9.8,792.0,13.4,103.97754763818979,20.0,85.0,7.8,237.0,82.87455222265262,316969.0,Power Forward,1976-05-15,Right,1.47,465944.43,5.0
89,75.0,0.6,138.0,University of Michigan,58.0,1998.0,22.0,471.0,0.0,0.32657555501870233,1.0,0.627,751.0,398.0,0.648,614.0,126.0,78.41655801825294,2150.0,22.4,Maceo Baston,1.0,4.0,14.4,1340.0,10.6,104.5220836660855,19.0,92.0,6.6,213.9072762395364,83.25422800222206,20000.0,Power Forward,1975-05-29,Right,1.47,29400.0,5.0
90,51.0,0.9,113.0,Duke University,1.0,1999.0,19.0,355.0,0.0,0.32657555501870233,0.0,0.612,580.0,262.0,0.672,390.0,60.0,80.25,1141.0,29.3,Elton Brand,1.0,2.0,20.5,972.0,16.2,110.0,18.0,81.0,8.9,260.0,89.5,3375960.0,Power Forward and Center,1979-03-11,Right,1.44,4861382.399999999,3.0
91,152.0,4.5,6.0,University of Maryland,2.0,1999.0,21.0,205.0,45.0,0.388,116.0,0.523,392.0,124.0,0.79,157.0,34.0,74.5,1044.0,30.7,Steve Francis,1.0,1.0,18.3,579.0,17.0,99.40201004908769,21.0,95.0,4.5,195.0,79.46618819340745,3020520.0,Point Guard and Shooting Guard,1977-02-21,Right,1.44,4349548.8,2.0
92,258.0,4.4,22.0,"University of California, Los Angeles",3.0,1999.0,19.0,287.0,59.0,0.328,180.0,0.503,571.0,169.0,0.631,268.0,59.0,74.5,828.0,30.7,Baron Davis,1.0,2.0,17.8,802.0,13.6,99.40201004908769,18.0,145.0,3.8,209.0,79.46618819340745,2712480.0,Point Guard,1979-04-13,Right,1.44,3905971.1999999997,4.0
93,122.0,3.8,49.0,University of Rhode Island,4.0,1999.0,19.0,203.0,33.0,0.33,100.0,0.482,421.0,125.0,0.687,182.0,32.0,78.41655801825294,1116.0,34.9,Lamar Odom,1.0,1.0,16.5,564.0,17.6,104.5220836660855,19.0,27.0,9.4,213.9072762395364,83.25422800222206,2445480.0,Power Forward and Small Forward,1979-11-06,Left,1.44,3521491.1999999997,11.0
94,231.0,2.2,79.0,Miami University,6.0,1999.0,21.0,671.0,204.0,0.431,473.0,0.512,1310.0,301.0,0.809,372.0,105.0,79.5,2390.0,28.5,Wally Szczerbiak,1.0,4.0,16.0,1847.0,17.6,105.93849231923357,18.0,85.0,6.3,243.0,84.3352796637577,2011440.0,Small Forward,1977-03-05,Right,1.44,2896473.6,3.0
95,266.0,2.6,28.0,University of Connecticut,7.0,1999.0,20.0,691.0,237.0,0.378,627.0,0.426,1622.0,417.0,0.826,505.0,103.0,78.41655801825294,2071.0,31.4,Richard Hamilton,1.0,3.0,16.5,2036.0,19.8,104.5220836660855,18.0,134.0,4.5,213.9072762395364,83.25422800222206,1836240.0,Shooting Guard and Small Forward,1978-02-14,Right,1.44,2644185.6,2.0
96,721.0,5.4,65.0,University of Utah,8.0,1999.0,22.0,588.0,58.0,0.294,197.0,0.513,1146.0,384.0,0.6759999999999999,568.0,134.0,78.41655801825294,2938.0,29.4,Andre Miller,1.0,4.0,17.4,1618.0,12.1,104.5220836660855,19.0,254.0,4.8,213.9072762395364,83.25422800222206,1682280.0,Point Guard and Shooting Guard,1976-03-19,Right,1.44,2422483.1999999997,3.0
97,36.0,1.2,54.0,"University of Nevada, Las Vegas",9.0,1999.0,20.0,221.0,20.0,0.299,67.0,0.529,418.0,81.0,0.73,111.0,29.0,78.5,954.0,32.9,Shawn Marion,1.0,1.0,18.8,543.0,18.7,104.6311958652044,20.0,73.0,9.3,220.0,83.36146136968765,1546320.0,Small Forward and Power Forward,1978-05-07,Right,1.44,2226700.8,5.0
98,493.0,3.8,17.0,University of Arizona,10.0,1999.0,21.0,489.0,192.0,0.374,514.0,0.443,1105.0,291.0,0.784,371.0,129.0,73.5,2447.0,26.0,Jason Terry,1.0,4.0,16.5,1461.0,11.3,98.0947135950585,18.0,245.0,2.3,176.0,78.4923698993374,1468920.0,Shooting Guard and Point Guard,1977-09-15,Right,1.44,2115244.8,9.0
99,255.0,1.9,25.0,Duke University,11.0,1999.0,22.0,623.0,342.0,0.426,802.0,0.451,1380.0,386.0,0.862,448.0,136.0,78.41655801825294,2886.0,28.9,Trajan Langdon,1.0,4.0,12.2,1974.0,14.5,104.5220836660855,18.0,120.0,2.9,213.9072762395364,83.25422800222206,1394280.0,Shooting Guard,1976-05-13,Right,1.44,2007763.2,5.0
100,72.0,1.0,83.5224463240078,Barton County Community College,12.0,1999.0,22.0,371.0,2.0,0.32657555501870233,4.0,0.596,622.0,181.0,0.618,293.0,71.0,78.41655801825294,1072.0,28.2,Aleksandar Radojevic,1.0,2.0,-0.9,925.0,13.0,104.5220836660855,21.0,109.96103896103895,7.6,213.9072762395364,83.25422800222206,1325760.0,Center,1976-08-08,Right,1.44,1909094.4,8.0
101,59.0,1.5,15.0,Duke University,13.0,1999.0,19.0,137.0,29.0,0.345,84.0,0.525,261.0,111.0,0.716,155.0,39.0,78.41655801825294,691.0,17.7,Corey Maggette,1.0,1.0,17.9,414.0,10.6,104.5220836660855,19.0,29.0,3.9,213.9072762395364,83.25422800222206,1259400.0,Small Forward and Shooting Guard and Power Forward,1979-11-12,Right,1.44,1813536.0,11.0
102,283.0,3.8,2.0,Duke University,14.0,1999.0,19.0,303.0,108.0,0.369,293.0,0.463,655.0,163.0,0.784,208.0,74.0,78.41655801825294,1210.0,31.0,William Avery,1.0,2.0,7.3,877.0,11.9,104.5220836660855,18.0,91.0,2.8,213.9072762395364,83.25422800222206,1196520.0,Point Guard,1979-08-08,Right,1.44,1722988.8,8.0
103,218.0,3.2,80.0,St. John's University,16.0,1999.0,19.0,335.0,92.0,0.355,259.0,0.445,753.0,145.0,0.589,246.0,69.0,78.41655801825294,1265.0,34.2,Metta World Peace,1.0,2.0,14.8,907.0,13.1,104.5220836660855,18.0,128.0,6.3,213.9072762395364,83.25422800222206,1079760.0,Small Forward,1979-11-13,Right,1.44,1554854.4,11.0
104,83.0,0.7,219.0,Old Dominion University,17.0,1999.0,21.0,362.0,38.0,0.264,144.0,0.451,803.0,255.0,0.625,408.0,118.0,78.41655801825294,1851.0,20.6,Cal Bowdler,1.0,4.0,11.3,1017.0,8.6,104.5220836660855,18.0,43.0,6.6,213.9072762395364,83.25422800222206,1025880.0,Small Forward and Power Forward,1977-03-31,Right,1.44,1477267.2,3.0
105,163.0,1.7,65.0,Xavier University,18.0,1999.0,22.0,466.0,73.0,0.329,222.0,0.527,884.0,450.0,0.8079999999999999,557.0,95.0,78.5,2048.0,31.5,James Posey,1.0,3.0,12.4,1455.0,15.3,104.6311958652044,20.0,214.0,8.4,208.0,84.0,974520.0,Small Forward and Shooting Guard and Power Forward,1977-01-13,Right,1.44,1403308.8,1.0
106,190.0,1.5,77.0,University of Minnesota,19.0,1999.0,21.0,609.0,127.0,0.344,369.0,0.46,1323.0,269.0,0.723,372.0,127.0,78.41655801825294,1938.0,21.1,Quincy Lewis,1.0,4.0,6.7,1614.0,12.7,104.5220836660855,18.0,129.0,4.0,213.9072762395364,83.25422800222206,930720.0,Small Forward and Shooting Guard,1977-06-26,Right,1.44,1340236.8,6.0
107,86.0,2.6,8.0,Georgia Institute of Technology,20.0,1999.0,19.0,222.0,45.0,0.271,166.0,0.441,503.0,119.0,0.64,186.0,33.0,78.41655801825294,979.4635147960324,29.10783950617286,Dion Glover,1.0,1.0,12.8,608.0,18.4,104.5220836660855,19.0,70.0,5.0,213.9072762395364,83.25422800222206,893400.0,Shooting Guard,1978-10-22,Right,1.44,1286496.0,10.0
108,131.0,1.2,111.0,Texas State University,21.0,1999.0,22.0,400.0,4.0,0.32657555501870233,4.0,0.508,788.0,280.0,0.639,438.0,111.0,78.41655801825294,2580.0,23.2,Jeff Foster,1.0,4.0,14.2,1084.0,9.8,104.5220836660855,19.0,99.0,8.4,213.9072762395364,83.25422800222206,857760.0,Center,1977-01-16,Right,1.44,1235174.4,1.0
109,262.0,2.1,239.0,University of New Mexico,22.0,1999.0,21.0,666.0,65.0,0.353,184.0,0.537,1240.0,534.0,0.74,722.0,123.0,78.5,2884.0,31.7,Kenny Thomas,1.0,4.0,13.9,1931.0,15.7,104.6311958652044,18.0,112.0,8.4,213.9072762395364,83.36146136968765,823440.0,Power Forward,1977-07-25,Right,1.44,1185753.5999999999,7.0
110,156.0,1.6,181.0,Augsburg College,23.0,1999.0,21.0,799.0,148.0,0.343,431.0,0.506,1579.0,512.0,0.743,689.0,96.0,78.5,2986.0,31.1,Devean George,1.0,4.0,10.6,2258.0,23.5,104.6311958652044,18.0,153.0,9.0,220.0,83.36146136968765,790440.0,Small Forward,1977-08-29,Right,1.44,1138233.5999999999,8.0
111,83.0,0.7,224.0,University of Miami,25.0,1999.0,22.0,681.0,20.0,0.278,72.0,0.476,1431.0,331.0,0.644,514.0,115.0,78.41655801825294,2481.0,28.5,Tim James,1.0,4.0,6.3,1713.0,14.9,104.5220836660855,19.0,127.0,7.4,213.9072762395364,83.25422800222206,728520.0,Small Forward,1976-12-26,Right,1.44,1049068.8,12.0
112,458.0,4.4,35.0,University of Pittsburgh,26.0,1999.0,22.0,554.0,134.0,0.334,401.0,0.423,1309.0,339.0,0.6990000000000001,485.0,103.0,78.41655801825294,2490.0,32.3,Vonteego Cummings,1.0,4.0,11.8,1581.0,15.3,104.5220836660855,19.0,235.0,4.0,213.9072762395364,83.25422800222206,704400.0,Point Guard,1976-02-29,Right,1.44,1014336.0,2.0
113,60.0,0.9,40.0,University of Georgia,27.0,1999.0,19.0,385.0,92.0,0.35100000000000003,262.0,0.449,858.0,217.0,0.7509999999999999,289.0,65.0,79.5,1032.0,34.4,Jumaine Jones,1.0,2.0,12.5,1079.0,16.6,105.93849231923357,18.0,62.0,9.0,218.0,84.3352796637577,684000.0,Small Forward and Power Forward and Shooting Guard,1979-02-10,Right,1.44,984960.0,2.0
114,238.0,2.0,68.0,University of Kentucky,28.0,1999.0,22.0,424.0,152.0,0.364,418.0,0.449,944.0,252.0,0.759,332.0,122.0,78.41655801825294,1891.0,22.8,Scott Padgett,1.0,4.0,12.9,1252.0,10.3,104.5220836660855,18.0,147.0,5.3,213.9072762395364,83.25422800222206,679800.0,Power Forward,1976-04-19,Right,1.44,978912.0,4.0
115,450.0,3.6,29.0,Villanova University,30.0,1999.0,21.0,419.0,144.0,0.329,438.0,0.409,1024.0,242.0,0.731,331.0,124.0,78.41655801825294,2302.0,24.2,John Celestand,1.0,4.0,2.7,1224.0,9.9,104.5220836660855,18.0,155.0,2.8,213.9072762395364,83.25422800222206,301875.0,Point Guard,1977-03-06,Right,1.44,434700.0,3.0
116,150.0,1.2,266.0,University of Tulsa,32.0,1999.0,22.0,402.0,0.0,0.32657555501870233,8.0,0.53,759.0,405.0,0.601,674.0,128.0,78.41655801825294,2717.0,28.0,Michael Ruffin,1.0,4.0,8.5,1209.0,9.4,104.5220836660855,19.0,153.0,9.5,213.9072762395364,83.25422800222206,401875.0,Power Forward and Center,1977-01-21,Right,1.44,578700.0,1.0
117,471.0,5.4,6.0,"California State University, Fresno",33.0,1999.0,23.0,450.0,166.0,0.3670000000000001,452.0,0.458,982.0,245.0,0.636,385.0,87.0,78.41655801825294,1677.0,28.9,Chris Herren,1.0,4.0,7.8,1311.0,15.1,104.5220836660855,19.0,141.0,2.1,213.9072762395364,83.25422800222206,301875.0,Point Guard,1975-09-27,Right,1.44,434700.0,9.0
118,206.0,1.8,132.0,Northwestern University,34.0,1999.0,23.0,621.0,0.0,0.32657555501870233,0.0,0.595,1044.0,563.0,0.655,859.0,112.0,83.5,2434.0,28.6,Evan Eschmeyer,1.0,4.0,10.6,1805.0,16.1,110.0,20.0,92.0,8.9,261.0,85.0,301875.0,Center,1975-05-30,Right,1.44,434700.0,5.0
119,108.0,0.9,428.0,Pennsylvania State University,35.0,1999.0,22.0,500.0,1.0,0.32657555501870233,10.0,0.507,986.0,287.0,0.7070000000000001,406.0,115.0,78.41655801825294,2318.0,27.9,Calvin Booth,1.0,4.0,12.4,1288.0,11.2,104.5220836660855,19.0,73.0,6.3,213.9072762395364,83.25422800222206,301875.0,Center,1976-05-07,Left,1.44,434700.0,5.0
120,104.0,0.9,72.0,University of Maryland,37.0,1999.0,23.0,408.0,0.0,0.32657555501870233,2.0,0.501,815.0,356.0,0.654,544.0,118.0,78.41655801825294,1935.0,22.5,Obinna Ekezie,1.0,4.0,11.2,1172.0,9.9,104.5220836660855,20.0,36.0,5.7,213.9072762395364,83.25422800222206,301875.0,Power Forward and Center,1975-08-22,Right,1.44,434700.0,8.0
121,276.0,2.2,76.0,University of Maryland,38.0,1999.0,21.0,583.0,105.0,0.322,326.0,0.474,1229.0,295.0,0.684,431.0,125.0,78.41655801825294,2381.0,25.6,Laron Profit,1.0,4.0,10.6,1566.0,12.5,104.5220836660855,18.0,258.0,4.6,213.9072762395364,83.25422800222206,301875.0,Shooting Guard and Small Forward and Point Guard,1977-08-05,Right,1.44,434700.0,8.0
122,113.0,0.9,104.0,University of Arizona,39.0,1999.0,22.0,435.0,0.0,0.32657555501870233,2.0,0.525,828.0,228.0,0.5479999999999999,416.0,127.0,78.41655801825294,1948.0,21.2,A.J. Bramlett,1.0,4.0,-0.4,1098.0,8.6,104.5220836660855,19.0,87.0,6.4,213.9072762395364,83.25422800222206,118974.0,Center,1977-01-10,Right,1.44,171322.56,1.0
123,30.0,0.5,67.0,University of California,41.0,1999.0,22.0,133.0,0.0,0.32657555501870233,0.0,0.477,279.0,51.0,0.51,100.0,59.0,78.41655801825294,632.0,19.8,Francisco Elson,1.0,2.0,10.0,317.0,5.4,104.5220836660855,21.0,45.0,4.9,213.9072762395364,83.25422800222206,366931.0,Center,1976-02-28,Right,1.44,528380.64,2.0
124,257.0,2.6,62.0,Texas Christian University,43.0,1999.0,23.0,887.0,5.0,0.278,18.0,0.568,1561.0,409.0,0.7090000000000001,577.0,97.0,78.41655801825294,1877.0,28.9,Lee Nailon,1.0,3.0,14.0,2189.0,22.6,104.5220836660855,21.0,94.0,8.5,213.9072762395364,83.25422800222206,316969.0,Small Forward and Power Forward,1975-02-22,Left,1.44,456435.36,2.0
125,485.0,3.4,33.0,University of Kansas,45.0,1999.0,22.0,330.0,144.0,0.407,354.0,0.445,741.0,251.0,0.802,313.0,142.0,78.41655801825294,2122.0,20.6,Ryan Robertson,1.0,4.0,2.6,1055.0,7.4,104.5220836660855,19.0,143.0,2.4,213.9072762395364,83.25422800222206,301875.0,Shooting Guard,1976-10-02,Right,1.44,434700.0,10.0
126,51.0,0.4,142.0,University of Washington,47.0,1999.0,23.0,702.0,0.0,0.32657555501870233,0.0,0.664,1058.0,339.0,0.6609999999999999,513.0,115.0,83.75,1937.0,22.8,Todd MacCulloch,1.0,4.0,16.9,1743.0,15.2,111.4945022488576,20.0,69.0,8.5,213.9072762395364,88.47400741355541,301875.0,Center,1976-01-27,Right,1.44,434700.0,1.0
127,74.0,0.8,204.0,University of Massachusetts Amherst,49.0,1999.0,21.0,464.0,0.0,0.32657555501870233,1.0,0.499,929.0,220.0,0.603,365.0,94.0,78.41655801825294,1671.0,27.0,Lari Ketner,1.0,3.0,6.2,1148.0,12.2,104.5220836660855,19.0,33.0,7.0,213.9072762395364,83.25422800222206,92338.0,Power Forward,1977-02-01,Right,1.44,132966.72,2.0
128,215.0,1.8,59.0,Creighton University,53.0,1999.0,21.0,778.0,212.0,0.38,558.0,0.447,1739.0,348.0,0.753,462.0,118.0,78.41655801825294,2710.0,30.1,Rodney Buford,1.0,4.0,10.0,2116.0,17.9,104.5220836660855,18.0,195.0,6.1,213.9072762395364,83.25422800222206,301875.0,Small Forward and Shooting Guard,1977-11-02,Right,1.44,434700.0,11.0
129,187.0,1.4,167.0,Stanford University,56.0,1999.0,22.0,559.0,0.0,0.32657555501870233,0.0,0.503,1111.0,426.0,0.768,555.0,132.0,78.41655801825294,3420.0,25.9,Tim Young,1.0,5.0,11.7,1544.0,11.7,104.5220836660855,18.0,58.0,5.4,213.9072762395364,83.25422800222206,301875.0,Center,1976-02-06,Right,1.44,434700.0,2.0
130,142.0,1.2,292.0,University of Cincinnati,1.0,2000.0,22.0,513.0,2.0,0.32657555501870233,9.0,0.586,875.0,251.0,0.581,432.0,116.0,78.41655801825294,2042.0,23.7,Kenyon Martin,1.0,4.0,15.0,1279.0,11.0,104.5220836660855,19.0,124.0,7.5,213.9072762395364,83.25422800222206,3536640.0,Power Forward and Center,1977-12-30,Right,1.39,4915929.6,12.0
131,37.0,0.7,130.0,Louisiana State University,2.0,2000.0,20.0,253.0,8.0,0.242,33.0,0.56,452.0,157.0,0.613,256.0,50.0,78.41655801825294,1332.0,26.6,Stromile Swift,1.0,2.0,16.1,671.0,13.4,104.5220836660855,19.0,65.0,7.0,213.9072762395364,83.25422800222206,3164280.0,Power Forward and Center,1979-11-21,Right,1.39,4398349.199999999,11.0
132,94.0,1.0,89.0,Iowa State University,4.0,2000.0,21.0,690.0,21.0,0.292,72.0,0.511,1349.0,429.0,0.7020000000000001,611.0,97.0,78.41655801825294,2204.0,32.9,Marcus Fizer,1.0,3.0,13.4,1830.0,18.9,104.5220836660855,19.0,90.0,7.4,213.9072762395364,83.25422800222206,2562000.0,Power Forward and Small Forward,1978-08-10,Right,1.39,3561179.9999999995,8.0
133,149.0,2.3,22.0,University of Florida,5.0,2000.0,19.0,290.0,78.0,0.345,226.0,0.483,601.0,204.0,0.718,284.0,65.0,78.41655801825294,1735.0,26.7,Mike Miller,1.0,2.0,14.4,862.0,13.3,104.5220836660855,18.0,81.0,6.0,213.9072762395364,83.25422800222206,2320080.0,Small Forward and Shooting Guard,1980-02-19,Right,1.39,3224911.1999999997,2.0
134,45.0,1.4,30.0,University of Cincinnati,6.0,2000.0,19.0,140.0,52.0,0.371,140.0,0.478,293.0,70.0,0.737,95.0,32.0,78.41655801825294,879.0,27.5,DerMarr Johnson,1.0,1.0,11.0,402.0,12.6,104.5220836660855,19.0,31.0,3.8,213.9072762395364,83.25422800222206,2107200.0,Small Forward and Shooting Guard,1980-05-05,Right,1.39,2929008.0,5.0
135,55.0,0.6,264.0,University of Texas at Austin,7.0,2000.0,20.0,498.0,9.0,0.3,30.0,0.4970000000000001,1003.0,399.0,0.684,583.0,96.0,78.41655801825294,2041.0,31.4,Chris Mihm,1.0,3.0,13.4,1404.0,14.6,104.5220836660855,18.0,36.0,9.8,213.9072762395364,83.25422800222206,1923600.0,Center and Power Forward,1979-07-16,Right,1.39,2673804.0,7.0
136,76.0,4.5,16.0,University of Michigan,8.0,2000.0,19.0,105.0,33.0,0.327,101.0,0.412,255.0,40.0,0.784,51.0,17.0,76.5,577.0,33.9,Jamal Crawford,1.0,1.0,15.4,283.0,16.6,102.5,19.0,19.0,2.8,175.0,82.0,1762320.0,Shooting Guard and Point Guard,1980-03-20,Right,1.39,2449624.8,3.0
137,91.0,1.9,81.0,University of Minnesota,9.0,2000.0,20.0,201.0,0.0,0.32657555501870233,0.0,0.591,340.0,85.0,0.521,163.0,49.0,78.41655801825294,1351.0,27.6,Joel Przybilla,1.0,2.0,12.0,487.0,9.9,104.5220836660855,19.0,17.0,6.9,213.9072762395364,83.25422800222206,1619880.0,Center,1979-10-10,Right,1.39,2251633.1999999997,10.0
138,198.0,3.4,29.0,University of Missouri,10.0,2000.0,19.0,223.0,67.0,0.338,198.0,0.411,543.0,203.0,0.733,277.0,59.0,78.41655801825294,1659.0,28.1,Keyon Dooling,1.0,2.0,11.5,716.0,12.1,104.5220836660855,18.0,76.0,2.4,213.9072762395364,83.25422800222206,1538880.0,Point Guard and Shooting Guard,1980-05-08,Right,1.39,2139043.1999999997,5.0
139,66.0,1.1,81.0,"University of California, Los Angeles",11.0,2000.0,21.0,301.0,5.0,0.227,22.0,0.495,608.0,135.0,0.614,220.0,62.0,78.41655801825294,1661.0,26.8,Jerome Moiso,1.0,2.0,12.1,742.0,12.0,104.5220836660855,20.0,61.0,6.8,213.9072762395364,83.25422800222206,1461960.0,Center and Power Forward,1978-06-15,Left,1.39,2032124.4,6.0
140,51.0,0.4,424.0,Syracuse University,12.0,2000.0,21.0,495.0,0.0,0.32657555501870233,0.0,0.6,825.0,350.0,0.598,585.0,122.0,78.41655801825294,2261.0,26.0,Etan Thomas,1.0,4.0,14.5,1340.0,11.0,104.5220836660855,18.0,85.0,6.9,213.9072762395364,83.25422800222206,1388880.0,Center and Power Forward,1978-04-01,Right,1.39,1930543.2,4.0
